phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7320205,https://vivalagaleria.com/dv/login.php?cmd=login_submit&amp;id=681921ac4896cf969093faf7909538e7681921ac4896cf969093faf7909538e7&amp;session=681921ac4896cf969093faf7909538e7681921ac4896cf969093faf7909538e7,http://www.phishtank.com/phish_detail.php?phish_id=7320205,2021-10-14T14:02:54+00:00,yes,2021-10-14T14:13:24+00:00,yes,Other
7044858,http://bit.ly/edoardopolaccoufficiale,http://www.phishtank.com/phish_detail.php?phish_id=7044858,2021-03-25T23:07:10+00:00,yes,2021-03-25T23:11:32+00:00,yes,Facebook
7249281,http://krishnaprotabsolutions.co.in/noim/,http://www.phishtank.com/phish_detail.php?phish_id=7249281,2021-07-30T02:00:39+00:00,yes,2021-07-30T02:07:30+00:00,yes,Other
7333132,https://etc-meisai.jp.kaixin098.shop/,http://www.phishtank.com/phish_detail.php?phish_id=7333132,2021-10-28T23:24:59+00:00,yes,2021-10-28T23:35:43+00:00,yes,Other
7339418,https://axeinfinity.net/,http://www.phishtank.com/phish_detail.php?phish_id=7339418,2021-11-05T01:22:06+00:00,yes,2021-11-05T14:12:31+00:00,yes,Other
7322997,https://bit.ly/DhL2021,http://www.phishtank.com/phish_detail.php?phish_id=7322997,2021-10-17T17:10:41+00:00,yes,2021-10-17T17:26:46+00:00,yes,DHL
7337176,https://server.yn865f8.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7337176,2021-11-02T20:42:12+00:00,yes,2021-11-03T05:09:35+00:00,yes,Other
6886941,http://xj33w.mjt.lu/lnk/AL8AAIwx76gAAAAAAAAAASRDADAAAAAAtUgAAAAAABUjmgBf00he_Vm5k0KkR0eOBzwLFcSO2QAU7dE/1/ONEDgAxecYg_M2skaAqFWw/aHR0cHM6Ly9iaXQubHkvM2d6TGxiVA,http://www.phishtank.com/phish_detail.php?phish_id=6886941,2020-12-11T14:59:34+00:00,yes,2020-12-29T09:40:01+00:00,yes,"eBay, Inc."
6617575,http://zpr.io/tWQ3F,http://www.phishtank.com/phish_detail.php?phish_id=6617575,2020-06-08T12:26:49+00:00,yes,2020-06-10T07:06:08+00:00,yes,Other
7277233,https://wkazisan.github.io/facebook-login-page,http://www.phishtank.com/phish_detail.php?phish_id=7277233,2021-08-30T05:00:39+00:00,yes,2021-09-05T21:08:34+00:00,yes,Other
6969573,https://s.id/xZod5,http://www.phishtank.com/phish_detail.php?phish_id=6969573,2021-02-15T15:15:59+00:00,yes,2021-02-15T15:19:43+00:00,yes,Other
7337391,http://www.rebrand.ly/3cef23/,http://www.phishtank.com/phish_detail.php?phish_id=7337391,2021-11-03T02:05:57+00:00,yes,2021-11-03T02:10:46+00:00,yes,Other
7252857,https://attcom-prod06a.adobecqms.net/,http://www.phishtank.com/phish_detail.php?phish_id=7252857,2021-08-02T21:33:59+00:00,yes,2021-08-02T21:54:25+00:00,yes,AT&amp;T
7040748,https://www.federalaccesscredit.com,http://www.phishtank.com/phish_detail.php?phish_id=7040748,2021-03-23T12:04:31+00:00,yes,2021-04-16T17:31:11+00:00,yes,Other
7322470,https://etc-meisai.abaiwomen.cn?etc,http://www.phishtank.com/phish_detail.php?phish_id=7322470,2021-10-17T00:25:13+00:00,yes,2021-10-17T00:39:26+00:00,yes,Other
6515775,https://peru.payulatam.com/blog/aprende-a-pagar-con-bcp-peru,http://www.phishtank.com/phish_detail.php?phish_id=6515775,2020-04-19T17:58:29+00:00,yes,2020-04-20T08:29:23+00:00,yes,Other
7278357,https://sites.google.com/view/mymailbox/home,http://www.phishtank.com/phish_detail.php?phish_id=7278357,2021-08-31T07:15:00+00:00,yes,2021-08-31T07:19:31+00:00,yes,Other
7293161,http://efjefhfhasfdjajsdajdjs.my-board.org/,http://www.phishtank.com/phish_detail.php?phish_id=7293161,2021-09-15T17:36:41+00:00,yes,2021-09-15T17:43:09+00:00,yes,Other
7256610,https://www.secure.westernvasttrust.com/,http://www.phishtank.com/phish_detail.php?phish_id=7256610,2021-08-06T07:14:47+00:00,yes,2021-09-05T07:39:05+00:00,yes,Other
7119385,http://traderstruth.biz/LUNO_UPDATE_2020/,http://www.phishtank.com/phish_detail.php?phish_id=7119385,2021-05-18T02:06:35+00:00,yes,2021-05-18T02:09:08+00:00,yes,Other
7288034,https://capacitaciongratisbo.com/Css/iouytreyu/09876543456789pdfacrobat6657898/iuytrjhfghj/llin/lin,http://www.phishtank.com/phish_detail.php?phish_id=7288034,2021-09-10T03:03:00+00:00,yes,2021-09-26T19:13:09+00:00,yes,Other
7216413,http://4565465565433.hyperphp.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7216413,2021-07-06T14:15:20+00:00,yes,2021-07-06T14:18:30+00:00,yes,Other
7228228,http://seguridadi0001.byethost3.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7228228,2021-07-14T15:01:43+00:00,yes,2021-07-14T15:08:20+00:00,yes,Other
7337301,http://mantieniattivoiltuocontratto.marbooks.it/340784e4a81e6d23f92240347d6723c5,http://www.phishtank.com/phish_detail.php?phish_id=7337301,2021-11-03T02:01:04+00:00,yes,2021-11-03T02:10:47+00:00,yes,Other
6618904,http://joingroup2.myz.info/,http://www.phishtank.com/phish_detail.php?phish_id=6618904,2020-06-09T02:09:50+00:00,yes,2020-06-09T02:19:34+00:00,yes,Other
7338609,https://walletconnecttalk.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338609,2021-11-04T08:03:51+00:00,yes,2021-11-05T14:04:37+00:00,yes,Other
7325761,https://pancalteswap.finance/swap,http://www.phishtank.com/phish_detail.php?phish_id=7325761,2021-10-20T13:07:23+00:00,yes,2021-10-20T14:40:38+00:00,yes,Other
7243688,https://my.forms.app/form/60deff002ca34f5aa4985ab3,http://www.phishtank.com/phish_detail.php?phish_id=7243688,2021-07-26T05:15:15+00:00,yes,2021-09-11T06:37:28+00:00,yes,Capitec Bank
7333711,https://ethel8yourfilsimple.ns01.biz/private/,http://www.phishtank.com/phish_detail.php?phish_id=7333711,2021-10-29T14:03:38+00:00,yes,2021-10-29T14:13:56+00:00,yes,Other
7335099,http://maxpress.in/maxp/rlgb/BA/indexdesktop.php,http://www.phishtank.com/phish_detail.php?phish_id=7335099,2021-10-31T14:01:02+00:00,yes,2021-10-31T14:06:22+00:00,yes,Other
7333807,https://w5aproject.s3.us-east.cloud-object-storage.appdomain.cloud/UI%20-HTT.html#user@exchange.calstatela.edu,http://www.phishtank.com/phish_detail.php?phish_id=7333807,2021-10-29T15:41:33+00:00,yes,2021-10-30T00:26:03+00:00,yes,Other
6711443,https://theumashow.com/wp-includes/face3/login.php?cmd=login_submit&amp;id=700a3c79c4d2e13939ca88f7c372ccc5700a3c79c4d2e13939ca88f7c372ccc5&amp;session=700a3c79c4d2e13939ca88f7c372ccc5700a3c79c4d2e13939ca88f7c372ccc5,http://www.phishtank.com/phish_detail.php?phish_id=6711443,2020-07-31T02:03:18+00:00,yes,2020-07-31T02:14:45+00:00,yes,Other
6908192,https://clouddoc-authorize.firebaseapp.com/.xx./xx...xx...x...,http://www.phishtank.com/phish_detail.php?phish_id=6908192,2021-01-01T14:01:26+00:00,yes,2021-01-01T14:02:56+00:00,yes,Other
7314971,https://linktr.ee/Eddcommunicationservice,http://www.phishtank.com/phish_detail.php?phish_id=7314971,2021-10-08T14:31:00+00:00,yes,2021-10-08T21:55:29+00:00,yes,Other
7049103,https://sites.google.com/view/viewyournewbill/bt-business-btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7049103,2021-03-29T08:59:33+00:00,yes,2021-04-12T19:33:55+00:00,yes,Other
6261249,http://vilanovacenter.com/templates/yoo_bigeasy/janetyolo,http://www.phishtank.com/phish_detail.php?phish_id=6261249,2019-11-04T02:02:11+00:00,yes,2019-11-06T04:09:10+00:00,yes,Other
7336442,https://sites.google.com/view/acokbueklinkloginpage,http://www.phishtank.com/phish_detail.php?phish_id=7336442,2021-11-02T04:02:47+00:00,yes,2021-11-02T04:10:19+00:00,yes,Facebook
7238340,https://www.onlineservicetec.com/landingpage/cf1a9771-107e-471b-986d-361ea44c2f10/zrV2ySgT3D4baFHkkw-RsqKCn9wXiXo4JjNw705nCn4,http://www.phishtank.com/phish_detail.php?phish_id=7238340,2021-07-22T02:04:48+00:00,yes,2021-08-07T16:37:41+00:00,yes,Other
7139466,http://222289.ihostfull.com/,http://www.phishtank.com/phish_detail.php?phish_id=7139466,2021-05-27T09:18:58+00:00,yes,2021-05-27T09:20:56+00:00,yes,Other
6283457,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAN__idQX2lUQkVDQzFCVFpIUlhRVzBISFNGWEFQSzNRMC4u,http://www.phishtank.com/phish_detail.php?phish_id=6283457,2019-11-17T13:53:51+00:00,yes,2019-11-17T22:07:59+00:00,yes,Other
7322641,https://anozmd.co.jp.wearepletouhatyorremirputdnupandisoperational03.tk/,http://www.phishtank.com/phish_detail.php?phish_id=7322641,2021-10-17T02:38:48+00:00,yes,2021-10-17T02:48:02+00:00,yes,Other
7336787,https://outlookwebupdate850.wixsite.com/my-site,http://www.phishtank.com/phish_detail.php?phish_id=7336787,2021-11-02T12:59:56+00:00,yes,2021-11-02T18:31:01+00:00,yes,Other
7336274,https://www4.jp.mcercacrei.com/,http://www.phishtank.com/phish_detail.php?phish_id=7336274,2021-11-02T00:17:08+00:00,yes,2021-11-02T00:20:57+00:00,yes,Other
6313995,https://4jv02.app.link/HLEkFv2pb2?sdsadasdas,http://www.phishtank.com/phish_detail.php?phish_id=6313995,2019-12-09T21:30:14+00:00,yes,2019-12-09T21:35:38+00:00,yes,PayPal
7336014,https://registrarcitabncr.com/bancaenlinea.php/,http://www.phishtank.com/phish_detail.php?phish_id=7336014,2021-11-01T17:40:27+00:00,yes,2021-11-02T18:31:03+00:00,yes,Other
7308499,https://docs.google.com/forms/d/e/1FAIpQLScdcT8MUe2Qq3syjR4TNntoL30jfdk8vWpCo6yjh7DxnQ5nYg/viewform?usp=sf_link,http://www.phishtank.com/phish_detail.php?phish_id=7308499,2021-10-01T13:29:08+00:00,yes,2021-10-06T07:48:27+00:00,yes,Internal Revenue Service
7286144,https://buildium.com.au/zNmsriWei/hot.php,http://www.phishtank.com/phish_detail.php?phish_id=7286144,2021-09-08T09:34:03+00:00,yes,2021-09-08T09:36:39+00:00,yes,Other
7245329,http://5481818174145614.hyperphp.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7245329,2021-07-27T08:55:42+00:00,yes,2021-07-27T09:19:28+00:00,yes,Other
7209791,http://cristinamambrini.com.br/portal/pessoa-fisica/servicos/aplicativos/desktop/home.php?cli=&/qiE7mbE2RZ/qLH4gwuftm.php,http://www.phishtank.com/phish_detail.php?phish_id=7209791,2021-07-02T14:01:47+00:00,yes,2021-07-02T14:05:37+00:00,yes,Other
7335217,https://www.co.jp.ss17580.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7335217,2021-10-31T16:14:25+00:00,yes,2021-11-02T18:20:12+00:00,yes,Other
7285285,http://service-mailsfr.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7285285,2021-09-07T14:04:42+00:00,yes,2021-09-16T08:35:57+00:00,yes,Other
7317143,https://www.skade.gg/wp-includes/dc.php,http://www.phishtank.com/phish_detail.php?phish_id=7317143,2021-10-11T14:49:32+00:00,yes,2021-10-11T19:57:08+00:00,yes,Other
7335780,https://test.myfreeloan.ng/duchy.php,http://www.phishtank.com/phish_detail.php?phish_id=7335780,2021-11-01T13:45:19+00:00,yes,2021-11-02T18:31:03+00:00,yes,Other
7338200,http://exodus-10exits.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338200,2021-11-03T20:04:29+00:00,yes,2021-11-05T14:04:38+00:00,yes,Other
7339676,https://amazcon0-info.top/,http://www.phishtank.com/phish_detail.php?phish_id=7339676,2021-11-05T07:36:42+00:00,yes,2021-11-05T07:43:42+00:00,yes,Amazon.com
6368753,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAvwMWlUMDQ4M1dONkpaSDZHWEhKVURPTzdMNDI2VC4u,http://www.phishtank.com/phish_detail.php?phish_id=6368753,2020-01-23T20:05:41+00:00,yes,2020-01-28T00:48:20+00:00,yes,Other
7264524,http://webagricoapp.byethost5.com/,http://www.phishtank.com/phish_detail.php?phish_id=7264524,2021-08-14T17:03:56+00:00,yes,2021-08-14T17:16:00+00:00,yes,Other
7048279,http://localbusinesscitationbuilding.com/Chasseeszzzz/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MjA5MzE5MzAwOQ==MjA5MzE5MzAwOQ==&amp;session=MjA5MzE5MzAwOQ==MjA5MzE5MzAwOQ==,http://www.phishtank.com/phish_detail.php?phish_id=7048279,2021-03-28T14:10:10+00:00,yes,2021-03-28T14:15:33+00:00,yes,Other
7339992,https://panchamrutherbals.com/wp-admin/maint/wevkut3ipsu2/melis/,http://www.phishtank.com/phish_detail.php?phish_id=7339992,2021-11-05T14:30:08+00:00,yes,2021-11-05T15:06:02+00:00,yes,Other
7231766,https://vis-stort.github.io/da,http://www.phishtank.com/phish_detail.php?phish_id=7231766,2021-07-17T03:00:24+00:00,yes,2021-07-17T03:09:48+00:00,yes,Other
7338672,http://validateswallets.com/validatewallet/val/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7338672,2021-11-04T09:43:45+00:00,yes,2021-11-05T14:04:37+00:00,yes,Other
7319134,http://jrlzdqi.wmsistseg.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=7319134,2021-10-13T14:04:29+00:00,yes,2021-10-13T14:26:44+00:00,yes,Other
7275354,http://cloudshare-account-auth.firebaseapp.com/login-srf&amp;wa-wsigni...,http://www.phishtank.com/phish_detail.php?phish_id=7275354,2021-08-27T14:04:09+00:00,yes,2021-08-27T14:12:17+00:00,yes,Other
7336406,http://wsatex.cf/,http://www.phishtank.com/phish_detail.php?phish_id=7336406,2021-11-02T02:03:47+00:00,yes,2021-11-02T02:21:11+00:00,yes,Other
6786680,http://www.dolcevitabymerit.com/exchange328e91ec88ae4615bbc38ab6ce41104e/jspUser328e91ec88ae4615bbc38ab6ce41107e/?08a3ea=Brian_Casey@capgroup.com,http://www.phishtank.com/phish_detail.php?phish_id=6786680,2020-09-29T02:04:56+00:00,yes,2020-09-29T02:55:19+00:00,yes,Other
7071698,https://www.brwfeai.com/index.php?main_page=login,http://www.phishtank.com/phish_detail.php?phish_id=7071698,2021-04-15T18:33:05+00:00,yes,2021-06-04T07:39:26+00:00,yes,Other
7156145,http://pancakesswapfinance.net,http://www.phishtank.com/phish_detail.php?phish_id=7156145,2021-06-04T19:04:25+00:00,yes,2021-07-22T00:47:14+00:00,yes,Other
7286140,https://uglcsonfonia.org/wp-othg/tongtogn/weoof/SxPotyPhghg.php,http://www.phishtank.com/phish_detail.php?phish_id=7286140,2021-09-08T09:21:03+00:00,yes,2021-09-09T18:48:43+00:00,yes,Microsoft
6763986,http://xjupr.mjt.lu/lnk/AVIAAAxzahIAAAAAAAAAAAclrMoAAAAArwoAAAAAABUxpQBfWMD-16jer17pSkaHk5jrnYHcPwAU-o4/1/86DRoWuzNO0Ax9f8VMC8NQ/aHR0cHM6Ly9iaXQubHkvM2k4dEpVbA,http://www.phishtank.com/phish_detail.php?phish_id=6763986,2020-09-09T15:42:05+00:00,yes,2020-09-12T02:18:28+00:00,yes,"eBay, Inc."
6428471,http://xn--bankofmerca-3ij68171c.vg,http://www.phishtank.com/phish_detail.php?phish_id=6428471,2020-03-02T15:46:21+00:00,yes,2020-03-19T12:51:46+00:00,yes,Other
7243613,https://bestbenefitsnow.life/?u=lb8k605&o=hybpdzu&m=1&t=trds,http://www.phishtank.com/phish_detail.php?phish_id=7243613,2021-07-26T02:49:41+00:00,yes,2021-07-26T02:55:49+00:00,yes,Other
6956002,https://dhlgpi.com/ing,http://www.phishtank.com/phish_detail.php?phish_id=6956002,2021-02-07T14:02:10+00:00,yes,2021-03-09T00:23:39+00:00,yes,Other
6430175,https://storage.googleapis.com/regularizeambiente/acesso.html,http://www.phishtank.com/phish_detail.php?phish_id=6430175,2020-03-03T15:01:17+00:00,yes,2020-03-03T15:16:39+00:00,yes,Other
7339431,https://www.vivvs.vivcxve.com/,http://www.phishtank.com/phish_detail.php?phish_id=7339431,2021-11-05T01:57:37+00:00,yes,2021-11-05T14:12:31+00:00,yes,Visa
7293400,https://vivocrm.ru/01/Popularenlinea/Home.html,http://www.phishtank.com/phish_detail.php?phish_id=7293400,2021-09-15T21:35:39+00:00,yes,2021-09-15T21:43:20+00:00,yes,Other
7335467,http://pp-us.service.a24o6nk.cn/us,http://www.phishtank.com/phish_detail.php?phish_id=7335467,2021-11-01T02:02:25+00:00,yes,2021-11-01T02:14:13+00:00,yes,Other
6454305,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAACa_CgtUQ0FPVFBFRkpNN0kxV08wRTVMOEkyMENBUS4u,http://www.phishtank.com/phish_detail.php?phish_id=6454305,2020-03-17T19:33:05+00:00,yes,2020-04-12T05:59:09+00:00,yes,Other
7218423,http://661544415541455.hyperphp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7218423,2021-07-07T14:21:56+00:00,yes,2021-07-07T14:27:21+00:00,yes,Other
7152015,https://r-web-2a3a9.web.app#mike_tracy@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=7152015,2021-06-02T16:13:17+00:00,yes,2021-07-21T05:42:12+00:00,yes,Other
7303123,http://bit.do/fR3wr,http://www.phishtank.com/phish_detail.php?phish_id=7303123,2021-09-26T11:16:07+00:00,yes,2021-09-27T06:54:11+00:00,yes,PayPal
7319606,http://www.xyf1.cn/dbs-wa,http://www.phishtank.com/phish_detail.php?phish_id=7319606,2021-10-14T01:11:09+00:00,yes,2021-10-14T01:20:06+00:00,yes,Other
6623703,https://www.masterdrive.com/v2/validation/e7fed90dba8e6241342a06d0186cae69,http://www.phishtank.com/phish_detail.php?phish_id=6623703,2020-06-11T11:13:47+00:00,yes,2020-07-22T02:25:10+00:00,yes,Other
7327494,http://ct70312.tmweb.ru/step3.php,http://www.phishtank.com/phish_detail.php?phish_id=7327494,2021-10-22T15:15:45+00:00,yes,2021-10-22T15:26:24+00:00,yes,Other
6725682,http://marketvit.by/wp-content/languages/cyberstore/webaccess/6cebb2fe1387e91096dedca2dd7625cd/,http://www.phishtank.com/phish_detail.php?phish_id=6725682,2020-08-09T22:00:48+00:00,yes,2020-08-09T22:08:22+00:00,yes,Other
7211896,http://doclab-console-auth.firebaseapp.com/common/oauth2/authorize-cl...,http://www.phishtank.com/phish_detail.php?phish_id=7211896,2021-07-04T02:02:50+00:00,yes,2021-07-04T02:08:26+00:00,yes,Other
7337102,https://storage.cloud.google.com/q90qqqar22r229r292euser.appspot.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7337102,2021-11-02T18:29:35+00:00,yes,2021-11-02T18:48:10+00:00,yes,Other
5324086,http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@megababe.co.uk,http://www.phishtank.com/phish_detail.php?phish_id=5324086,2017-11-09T14:42:46+00:00,yes,2017-12-11T15:20:08+00:00,yes,Other
7336387,https://pinkybeautybar.com/eb/clients/iGBGgl.php?verification#_,http://www.phishtank.com/phish_detail.php?phish_id=7336387,2021-11-02T02:02:41+00:00,yes,2021-11-03T04:47:26+00:00,yes,Other
6617336,http://poligrafiapias.com/Secured-adobe/2b078be1175659f354b82191320e7c51,http://www.phishtank.com/phish_detail.php?phish_id=6617336,2020-06-08T10:04:43+00:00,yes,2020-06-08T10:14:45+00:00,yes,Other
6505649,https://storage.cloud.google.com/xzrdzcdruerp.appspot.com/index.html#Ricardo.Rodriguez@cgexchange.org,http://www.phishtank.com/phish_detail.php?phish_id=6505649,2020-04-14T21:24:23+00:00,yes,2020-05-26T08:23:23+00:00,yes,Other
7340017,http://xm-sparkass-onlin-5b.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7340017,2021-11-05T14:30:38+00:00,yes,2021-11-05T15:06:02+00:00,yes,Other
7295789,https://myswisscomonline.net//,http://www.phishtank.com/phish_detail.php?phish_id=7295789,2021-09-18T05:32:17+00:00,yes,2021-09-18T10:55:23+00:00,yes,Other
6936520,http://services.runescape.com-oc.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6936520,2021-01-25T17:47:35+00:00,yes,2021-01-25T17:49:50+00:00,yes,Other
7125354,https://clouddoc-authorize.firebaseapp.com/xxx,http://www.phishtank.com/phish_detail.php?phish_id=7125354,2021-05-20T15:02:27+00:00,yes,2021-05-20T15:06:18+00:00,yes,Other
7290811,http://betasusuyelik.com,http://www.phishtank.com/phish_detail.php?phish_id=7290811,2021-09-13T20:18:06+00:00,yes,2021-09-13T20:25:03+00:00,yes,Other
7321249,http://anbn.ru/files/gpoffer-listingB01N3238HG5T-ref=sr_1_1_olpie=UTF8qid-154415210efw2f2353129sr-8-1keywords-x100f.html,http://www.phishtank.com/phish_detail.php?phish_id=7321249,2021-10-15T14:03:31+00:00,yes,2021-10-15T14:07:37+00:00,yes,Other
7270043,https://dustdearsxx.com/NEW/amazon,http://www.phishtank.com/phish_detail.php?phish_id=7270043,2021-08-21T05:00:22+00:00,yes,2021-08-21T05:13:58+00:00,yes,Other
7267708,https://shtfrrty.com/net/Netflix/ef1e6e0d714c19c832be9f61e/,http://www.phishtank.com/phish_detail.php?phish_id=7267708,2021-08-18T14:01:09+00:00,yes,2021-08-18T14:13:49+00:00,yes,Other
6638292,https://dzd.rksmb.org/conf07/--/https:/www2.netflix.com/index.php?q=dqp3o8xvdqp3-fnjw-dqp3fnjwfnjw-9uuxfnjw&amp;s=dqp3o8xvdqp3-fnjw-dqp3fnjwfnjw-9uuxfnjw&amp;n=dqp3o8xvdqp3-fnjw-dqp3fnjwfnjw-9uuxfnjw,http://www.phishtank.com/phish_detail.php?phish_id=6638292,2020-06-19T10:00:32+00:00,yes,2020-06-19T10:02:25+00:00,yes,Other
7110273,http://cosemu.com/polarisso/af/ds/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=7110273,2021-05-13T14:11:34+00:00,yes,2021-05-13T14:19:52+00:00,yes,Other
7320220,https://www.santepluspharma.eclatmediasolution.website/wells/i1.html?US=_d1a6e9c9ec7194c240e0b36d9f26a3f0=United%20States,http://www.phishtank.com/phish_detail.php?phish_id=7320220,2021-10-14T14:04:01+00:00,yes,2021-10-17T22:53:46+00:00,yes,Other
7274191,https://sites.google.com/view/keepcurrentbt/bt,http://www.phishtank.com/phish_detail.php?phish_id=7274191,2021-08-26T12:15:00+00:00,yes,2021-08-26T12:19:27+00:00,yes,Other
7315957,https://nsaclaim.com/netflix/Home,http://www.phishtank.com/phish_detail.php?phish_id=7315957,2021-10-10T03:00:29+00:00,yes,2021-10-10T03:08:06+00:00,yes,Other
6476807,https://atriumlandscape-my.sharepoint.com/personal/sue_atriumlandscape_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=nrG8nkxnKyJi2axm9efeKdi62u6cuvRsxCypZFZ9jaY%3d&docid=1_10932d3dd2ac2478f833ee56388ecb767&wdFormId=%7BFAEBEC1D%2DBC38%2D42BF%2DBE94%2D47EBB62D7501%7D&action=formsubmit&cid=06548627-9647-42de-a0c7-75a424aaacde,http://www.phishtank.com/phish_detail.php?phish_id=6476807,2020-03-30T14:36:30+00:00,yes,2020-04-09T11:33:32+00:00,yes,Other
7316646,http://tcmbankargentina.com,http://www.phishtank.com/phish_detail.php?phish_id=7316646,2021-10-11T05:30:09+00:00,yes,2021-11-01T11:13:51+00:00,yes,Other
7325832,https://establecimientoscolonia-uy.com/,http://www.phishtank.com/phish_detail.php?phish_id=7325832,2021-10-20T14:16:04+00:00,yes,2021-10-21T01:09:44+00:00,yes,Other
6591741,http://paypalvsgooglecheckout.com/countries/,http://www.phishtank.com/phish_detail.php?phish_id=6591741,2020-05-24T13:03:44+00:00,yes,2020-06-01T10:09:11+00:00,yes,Other
7329689,"http://services.runescape.rs-ll.xyz/m=weblogin/loginform.ws894,594,219,56824359,4,7442",http://www.phishtank.com/phish_detail.php?phish_id=7329689,2021-10-25T21:04:47+00:00,yes,2021-10-25T21:21:08+00:00,yes,Other
6422217,http://spectralwirejewelry.com/https/1/sucursalpersonas.transaccionesbancolombia.com/mua/VALIDATOR_EM_PH.php,http://www.phishtank.com/phish_detail.php?phish_id=6422217,2020-02-27T14:05:46+00:00,yes,2020-02-27T14:23:02+00:00,yes,Other
7303774,https://intranet.unsm.edu.pe/mi/,http://www.phishtank.com/phish_detail.php?phish_id=7303774,2021-09-27T08:03:01+00:00,yes,2021-09-27T08:07:32+00:00,yes,Other
7238351,https://sg3plvwcpnl378889.prod.sin3.secureserver.net/~aloyst/fonts/Vast/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,http://www.phishtank.com/phish_detail.php?phish_id=7238351,2021-07-22T02:05:24+00:00,yes,2021-07-22T02:16:58+00:00,yes,Other
7205127,https://ekobebe.cn/mtb/35fcb7b0ae436f19d7acc26e5371fe96/,http://www.phishtank.com/phish_detail.php?phish_id=7205127,2021-06-30T03:02:19+00:00,yes,2021-06-30T03:05:30+00:00,yes,Other
7335095,http://images-9afo1gp37o.salamazerbaycan.az/connect.html?timelimit=4f0934c181e9dff09df11969fe6d1308,http://www.phishtank.com/phish_detail.php?phish_id=7335095,2021-10-31T14:00:52+00:00,yes,2021-10-31T14:06:22+00:00,yes,Other
7301570,http://dyn.co/7BZyWbo,http://www.phishtank.com/phish_detail.php?phish_id=7301570,2021-09-24T09:08:10+00:00,yes,2021-10-01T04:46:20+00:00,yes,Other
7338117,https://sodden-hand.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338117,2021-11-03T18:51:56+00:00,yes,2021-11-03T19:00:09+00:00,yes,Special
7337040,https://filialtransaccionalcolombiacol.com/,http://www.phishtank.com/phish_detail.php?phish_id=7337040,2021-11-02T17:18:53+00:00,yes,2021-11-02T18:37:11+00:00,yes,Other
7323695,https://sites.google.com/view/gtdtfhghj/home,http://www.phishtank.com/phish_detail.php?phish_id=7323695,2021-10-18T12:23:31+00:00,yes,2021-10-18T12:25:46+00:00,yes,Other
7307331,https://sites.google.com/view/suoam/home,http://www.phishtank.com/phish_detail.php?phish_id=7307331,2021-09-30T10:47:45+00:00,yes,2021-09-30T10:56:42+00:00,yes,Other
7331064,http://images-y930lpvbt1.salamazerbaycan.az/connect.html?timelimit=23e29b063484bf0a519f41d8a28d8bc7,http://www.phishtank.com/phish_detail.php?phish_id=7331064,2021-10-27T02:01:42+00:00,yes,2021-10-27T02:10:25+00:00,yes,Other
7308385,https://sites.google.com/view/xuaopm/home,http://www.phishtank.com/phish_detail.php?phish_id=7308385,2021-10-01T08:58:52+00:00,yes,2021-10-01T17:26:49+00:00,yes,Other
7338736,https://community-acala.network/,http://www.phishtank.com/phish_detail.php?phish_id=7338736,2021-11-04T11:54:15+00:00,yes,2021-11-05T14:04:37+00:00,yes,Other
7228224,https://fn.tc/P9jg,http://www.phishtank.com/phish_detail.php?phish_id=7228224,2021-07-14T15:00:50+00:00,yes,2021-07-22T06:44:04+00:00,yes,Other
